,,,,,timestamp,ship_status,vendor,vendor_site,product_webpage,delivery_type,product_description,product_model,product_id,delivary_status,code,currency,price,tax_rate,shipping_charges,notes,city,state,zip_code,country_code
61,3/27/2018 0:00,114-6282822-4367409,114-6282822-4367409,20180321,2018-03-22T05:24:06+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,NULL,NULL,MIAMI,FL,33166-2687,US
62,3/27/2018 0:00,114-8685008-3971429,114-8685008-3971429,20180321,2018-03-22T22:18:42+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,SAINT CHARLES,MISSOURI,63304-6967,US
63,3/27/2018 0:00,113-2740458-3623403,113-2740458-3623403,20180321,2018-03-22T00:32:43+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,3.99,NULL,SAN ANTONIO,TX,78251-4750,US
64,3/27/2018 0:00,111-2967259-9151429,111-2967259-9151429,20180321,2018-03-22T23:10:29+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,WESTERLY,RI,02891-1413,US
65,3/27/2018 0:00,111-0844394-9509061,111-0844394-9509061,20180321,2018-03-23T18:23:37+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,OZARK,MO,65721-6608,US
66,3/27/2018 0:00,113-6471213-1094620,113-6471213-1094620,20180321,2018-03-21T22:16:43+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,MT PLEASANT,SC,29466-7409,US
67,3/27/2018 0:00,111-5551108-7978648,111-5551108-7978648,20180321,2018-03-21T15:38:46+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,COLUMBUS,OH,43210-1127,US
68,3/27/2018 0:00,111-5551108-7978648,111-5551108-7978648,20180321,2018-03-21T15:38:46+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,COLUMBUS,OH,43210-1127,US
69,3/27/2018 0:00,112-0267742-7735424,112-0267742-7735424,20180321,2018-03-22T22:28:35+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,REVERE,MA,02151-2933,US
70,3/27/2018 0:00,113-5127217-0844251,113-5127217-0844251,20180321,2018-03-26T01:27:37+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Cancelled,0,NULL,NULL,NULL,NULL,NULL,FLUSHING,NY,11367-2333,US
71,3/27/2018 0:00,114-7955918-4277859,114-7955918-4277859,20180321,2018-03-22T00:10:41+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,LEXINGTON,KY,40508-2991,US
72,3/27/2018 0:00,113-3663698-1374640,113-3663698-1374640,20180321,2018-03-22T03:28:15+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,HILLSBOROUGH,NJ,8844,US
73,3/27/2018 0:00,114-7266315-9605001,114-7266315-9605001,20180321,2018-03-21T06:59:43+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,BOYNTON BEACH,FL,33436-5040,US
74,3/27/2018 0:00,113-6244275-5621015,113-6244275-5621015,20180321,2018-03-22T22:58:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,LYNBROOK,NY,11563-2423,US
75,3/27/2018 0:00,111-5987737-0452236,111-5987737-0452236,20180321,2018-03-21T07:19:30+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,1.5,1.5,BAYSIDE,NY,11361-2209,US
76,3/27/2018 0:00,112-4563542-0748230,112-4563542-0748230,20180321,2018-03-21T22:31:13+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,5.99,NULL,Amelia,Ohio,45102,US
77,3/27/2018 0:00,114-6099088-8300254,114-6099088-8300254,20180321,2018-03-23T07:09:26+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,WATERTOWN,CT,06795-3054,US
78,3/27/2018 0:00,113-0305661-1117006,113-0305661-1117006,20180320,2018-03-21T06:37:22+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,GLEN BURNIE,MARYLAND,21060-7728,US
79,3/27/2018 0:00,112-2792323-8965065,112-2792323-8965065,20180320,2018-03-21T23:49:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,ALPHARETTA,GA,30004-5754,US
80,3/27/2018 0:00,114-4824629-0560246,114-4824629-0560246,20180320,2018-03-21T22:25:38+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,BOLINGBROOK,IL,60440-2510,US
81,3/27/2018 0:00,112-3577166-4315457,112-3577166-4315457,20180320,2018-03-24T20:51:33+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,2,NULL,QUEENS VILLAGE,NY,11428-1070,US
82,3/27/2018 0:00,112-4805054-7182604,112-4805054-7182604,20180320,2018-03-23T05:16:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,Skillman,NJ,8558,US
83,3/27/2018 0:00,114-3280936-5197841,114-3280936-5197841,20180320,2018-03-22T21:42:19+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,MORGANTOWN,WV,26505-5029,US
84,3/27/2018 0:00,114-2800206-5257810,114-2800206-5257810,20180320,2018-03-22T05:20:11+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,RENTON,WA,98056-1449,US
85,3/27/2018 0:00,111-4653539-6713813,111-4653539-6713813,20180320,2018-03-21T22:32:54+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,MISSOURI VALLEY,IA,51555-1167,US
86,3/27/2018 0:00,114-8422588-3344215,114-8422588-3344215,20180320,2018-03-20T23:49:11+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,3.99,NULL,DUBLIN,OH,43016-8037,US
87,3/27/2018 0:00,114-7187336-7768240,114-7187336-7768240,20180320,2018-03-20T18:47:00+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Cancelled,0,NULL,NULL,NULL,NULL,NULL,DUBLIN,OH,43016-8037,US
88,3/27/2018 0:00,114-6580927-2026666,114-6580927-2026666,20180320,2018-03-20T21:45:08+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,5.99,NULL,KENT,WA,98042-3758,US
89,3/27/2018 0:00,112-9049124-9747465,112-9049124-9747465,20180320,2018-03-22T12:23:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,VERNON,CA,90058-2134,US
90,3/27/2018 0:00,113-4545635-1154652,113-4545635-1154652,20180320,2018-03-23T21:36:57+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,MIAMI,FL,33166-2677,US
91,3/27/2018 0:00,111-5602967-3497013,111-5602967-3497013,20180320,2018-03-21T11:44:35+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,NULL,NULL,EDMOND,OK,73012-7672,US
92,3/27/2018 0:00,114-8542699-2219408,114-8542699-2219408,20180320,2018-03-24T00:25:38+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,Savannah,TN,38372,US
93,3/27/2018 0:00,114-8542699-2219408,114-8542699-2219408,20180320,2018-03-24T00:25:38+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,Savannah,TN,38372,US
94,3/27/2018 0:00,113-5493896-2888258,113-5493896-2888258,20180320,2018-03-21T22:23:18+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Yellow,Majide-Juul-Yellow,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,3.27,NULL,Overland Park,KS,66204,US
95,3/27/2018 0:00,111-4994382-6306666,111-4994382-6306666,20180320,2018-03-21T03:09:32+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,Chicago,IL,60607-7041,US
96,3/27/2018 0:00,114-3080629-9133859,114-3080629-9133859,20180320,2018-03-21T22:50:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,NULL,NULL,CHARLOTTESVILLE,VA,22903-2614,US
97,3/27/2018 0:00,113-3461946-7258636,113-3461946-7258636,20180320,2018-03-21T23:14:39+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,WHITTIER,CA,90601-4446,US
98,3/27/2018 0:00,112-6368799-4717847,112-6368799-4717847,20180320,2018-03-20T21:02:56+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,3.99,NULL,NORTHFIELD,VT,05663-1000,US
99,3/27/2018 0:00,114-5720021-3909815,114-5720021-3909815,20180320,2018-03-20T23:32:22+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,4.17,NULL,Pocatello,ID,83201-1905,US
100,3/27/2018 0:00,114-2758128-7417019,114-2758128-7417019,20180320,2018-03-20T21:45:58+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,GAINESVILLE,FL,32605-3611,US
101,3/27/2018 0:00,113-4855202-1688241,113-4855202-1688241,20180320,2018-03-23T16:27:17+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,MASTIC BEACH,NY,11951-4202,US
102,3/27/2018 0:00,112-9878849-3746668,112-9878849-3746668,20180320,2018-03-23T05:25:12+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN DIEGO,CA,92130-3723,US
103,3/27/2018 0:00,111-8194332-4833069,111-8194332-4833069,20180320,2018-03-21T09:03:01+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SOUTH AMBOY,NJ,08879-1757,US
104,3/27/2018 0:00,113-3905667-9386651,113-3905667-9386651,20180320,2018-03-20T19:28:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,3,NULL,CHICAGO,IL,60611-2531,US
105,3/27/2018 0:00,113-3905667-9386651,113-3905667-9386651,20180320,2018-03-20T19:28:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,2.99,NULL,CHICAGO,IL,60611-2531,US
106,3/27/2018 0:00,114-3421956-3890638,114-3421956-3890638,20180320,2018-03-21T10:29:43+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,BOONE,NC,28607-4474,US
107,3/27/2018 0:00,113-8654072-9541062,113-8654072-9541062,20180320,2018-03-20T21:44:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,New Windsor,New York,12553,US
108,3/27/2018 0:00,113-8654072-9541062,113-8654072-9541062,20180320,2018-03-20T21:44:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,NULL,NULL,New Windsor,New York,12553,US
109,3/27/2018 0:00,114-7026221-5082664,114-7026221-5082664,20180320,2018-03-20T20:27:36+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,3.67,NULL,MANDAN,ND,58554-4327,US
110,3/27/2018 0:00,112-7240264-6296230,112-7240264-6296230,20180320,2018-03-20T08:27:40+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,ANN ARBOR,MI,48108-1824,US
111,3/27/2018 0:00,114-1539370-7920261,114-1539370-7920261,20180320,2018-03-20T22:26:06+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,MASSAPEQUA,NEW YORK,11758-3922,US
112,3/27/2018 0:00,114-6440236-0744223,114-6440236-0744223,20180320,2018-03-20T21:41:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,MASSAPEQUA,NEW YORK,11758-1319,US
113,3/27/2018 0:00,111-5240793-1153866,111-5240793-1153866,20180320,2018-03-22T22:48:59+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,Dunwoody,GA,30338,US
114,3/27/2018 0:00,113-3895573-0242658,113-3895573-0242658,20180320,2018-03-20T21:34:52+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,LYNBROOK,NY,11563-2423,US
115,3/27/2018 0:00,112-4081497-1377827,112-4081497-1377827,20180319,2018-03-21T07:17:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,Wichita,KS,67228,US
116,3/27/2018 0:00,112-4081497-1377827,112-4081497-1377827,20180319,2018-03-21T07:17:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,Wichita,KS,67228,US
117,3/27/2018 0:00,112-8860917-2647466,112-8860917-2647466,20180319,2018-03-20T06:30:30+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,FRAMINGHAM,MA,01701-2714,US
118,3/27/2018 0:00,111-8017810-2061028,111-8017810-2061028,20180319,2018-03-21T04:05:13+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,3,NULL,FORT COLLINS,CO,80525-5649,US
119,3/27/2018 0:00,111-8017810-2061028,111-8017810-2061028,20180319,2018-03-21T04:05:13+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,2.99,NULL,FORT COLLINS,CO,80525-5649,US
